league_id,season_id,game_id,date,home_team_id,away_team_id,home_team,away_team,away_team_code,home_team_code,away_points,away_expected_points,away_goals,away_xg,away_np_xg,away_np_xg_difference,away_ppda,away_deep_completions,home_points,home_expected_points,home_goals,home_xg,home_np_xg,home_np_xg_difference,home_ppda,home_deep_completions,home_possession,home_formation,home_opp_formation,away_possession,away_formation,away_opp_formation
3,2025,30272,2025-10-04 16:30:00,132,117,Eintracht Frankfurt,Bayern Munich,BAY,EIN,3,2.5829,3,2.2301,2.2301,1.6699620000000002,14.65,7,0,0.2768,0,0.560138,0.560138,-1.6699620000000002,19.045454545454547,3,0.4,4-2-3-1,4-2-3-1,0.6,4-2-3-1,4-2-3-1
3,2025,30275,2025-10-05 13:30:00,133,280,Stuttgart,Heidenheim,HEI,STU,0,0.5984,0,0.290942,0.290942,-0.8168679999999999,17.88888888888889,2,3,2.0792,1,1.10781,1.10781,0.8168679999999999,9.0,4,0.64,4-2-3-1,4-1-4-1,0.36,4-1-4-1,4-2-3-1
3,2025,30273,2025-10-05 15:30:00,118,125,Hamburger SV,Mainz,MAI,HAM,0,0.5642,0,0.591161,0.591161,-1.067669,6.28,7,3,2.2081999999999997,4,1.65883,1.65883,1.067669,14.428571428571429,3,0.35,03/04/2003,03/04/2003,0.65,03/04/2003,03/04/2003
3,2025,30270,2025-10-05 17:30:00,130,135,Borussia Monchengladbach,Freiburg,FRE,BMG,1,1.4907,0,0.689073,0.689073,0.217889,15.263157894736842,3,1,1.0842,0,0.471184,0.471184,-0.217889,15.647058823529411,6,0.53,04/04/2002,4-2-3-1,0.47,4-2-3-1,04/04/2002
3,2025,30285,2025-10-17 18:30:00,240,130,Union Berlin,Borussia Monchengladbach,BMG,UNI,0,0.6718999999999999,1,0.628848,0.628848,-0.901472,6.764705882352941,9,3,2.0791999999999997,3,1.53032,1.53032,0.901472,10.821428571428571,8,0.37,03/04/2003,04/04/2002,0.63,04/04/2002,03/04/2003
3,2025,30279,2025-10-18 13:30:00,134,121,Koln,Augsburg,AUG,COL,1,2.0157,1,1.11917,0.361389,-0.162465,9.346153846153848,2,1,0.6807,1,0.523854,0.523854,0.162465,7.714285714285714,2,0.56,03/04/2003,03/04/2003,0.44,03/04/2003,03/04/2003
3,2025,30281,2025-10-18 13:30:00,280,123,Heidenheim,Werder Bremen,WER,HEI,1,0.6716,2,1.85638,1.85638,-1.2199700000000002,21.333333333333332,7,1,2.1434,2,3.07635,3.07635,1.2199700000000002,9.142857142857142,13,0.55,04/04/2002,04/03/2003,0.45,04/03/2003,04/04/2002
3,2025,30282,2025-10-18 13:30:00,125,119,Mainz,Bayer Leverkusen,LEV,MAI,3,2.768,4,4.43462,3.67685,2.804847,10.823529411764708,15,0,0.1667,3,1.62978,0.872003,-2.804847,10.870967741935484,10,0.42,03/04/2003,03/04/2003,0.58,03/04/2003,03/04/2003
3,2025,30283,2025-10-18 13:30:00,136,118,RB Leipzig,Hamburger SV,HAM,RBL,0,1.4493,1,1.29355,1.29355,0.13744,13.181818181818182,7,3,1.251,2,1.15611,1.15611,-0.13744,21.466666666666665,5,0.47,04/03/2003,03/04/2003,0.53,03/04/2003,04/03/2003
3,2025,30286,2025-10-18 13:30:00,131,133,Wolfsburg,Stuttgart,STU,WOL,3,2.6953,3,2.39474,2.39474,2.001855,14.5,11,0,0.1993,0,0.392885,0.392885,-2.001855,16.5,5,0.41,4-2-3-1,03/04/2003,0.59,03/04/2003,4-2-3-1
3,2025,30278,2025-10-18 16:30:00,117,129,Bayern Munich,Borussia Dortmund,DOR,BAY,0,0.4388999999999999,1,1.41011,1.41011,-1.40983,12.666666666666666,5,3,2.3808,2,2.81994,2.81994,1.40983,8.380952380952381,8,0.61,4-2-3-1,03/04/2003,0.39,03/04/2003,4-2-3-1
3,2025,30280,2025-10-19 13:30:00,135,132,Freiburg,Eintracht Frankfurt,EIN,FRE,1,1.0356,2,0.772638,0.772638,-0.3563219999999999,7.108108108108108,4,1,1.6557,2,1.12896,1.12896,0.3563219999999999,13.944444444444445,7,0.52,4-2-3-1,4-1-4-1,0.48,4-1-4-1,4-2-3-1
3,2025,30284,2025-10-19 15:30:00,288,120,Saint Pauli,Hoffenheim,HOF,SPA,3,2.0873,3,1.79103,1.79103,0.919062,9.045454545454543,8,0,0.6527,0,0.871968,0.871968,-0.919062,14.285714285714286,6,0.49,3-4-1-2,04/04/2002,0.51,04/04/2002,3-4-1-2
3,2025,30295,2025-10-24 18:30:00,123,240,Werder Bremen,Union Berlin,UNI,WER,0,0.7382,0,0.487613,0.487613,-0.656787,14.478260869565217,4,3,1.9568,1,1.1444,1.1444,0.656787,14.384615384615383,2,0.58,4-2-3-1,03/04/2003,0.43,03/04/2003,4-2-3-1
3,2025,30287,2025-10-25 13:30:00,121,136,Augsburg,RB Leipzig,RBL,AUG,3,2.6515,6,2.69438,2.69438,2.0551980000000003,18.3125,9,0,0.2425,0,0.639182,0.639182,-2.0551980000000003,15.8,3,0.49,03/04/2003,04/03/2003,0.51,04/03/2003,03/04/2003
3,2025,30289,2025-10-25 13:30:00,130,117,Borussia Monchengladbach,Bayern Munich,BAY,BMG,3,2.6369,3,2.65026,2.65026,2.65026,6.785714285714286,23,0,0.2279,0,0.757777,0.0,-2.65026,28.3,1,0.17,05/04/2001,4-2-3-1,0.83,4-2-3-1,05/04/2001
3,2025,30291,2025-10-25 13:30:00,132,288,Eintracht Frankfurt,Saint Pauli,SPA,EIN,0,0.1751,0,0.519973,0.519973,-1.906347,26.2,4,3,2.7251000000000003,2,2.42632,2.42632,1.906347,17.125,9,0.51,3-1-4-2,03/04/2003,0.49,03/04/2003,3-1-4-2
3,2025,30292,2025-10-25 13:30:00,118,131,Hamburger SV,Wolfsburg,WOL,HAM,3,0.2454,1,0.695528,0.695528,-0.879792,13.0,5,0,2.6124,0,2.40547,1.57532,0.879792,10.61111111111111,8,0.61,03/04/2003,4-2-3-1,0.39,4-2-3-1,03/04/2003
3,2025,30293,2025-10-25 13:30:00,120,280,Hoffenheim,Heidenheim,HEI,HOF,0,0.3959,1,0.902315,0.902315,-1.525485,17.526315789473685,4,3,2.4494,3,2.4278,2.4278,1.525485,6.714285714285714,8,0.6,04/04/2002,03/04/2003,0.41,03/04/2003,04/04/2002
3,2025,30290,2025-10-25 16:30:00,129,134,Borussia Dortmund,Koln,COL,DOR,0,0.4570999999999999,0,0.70563,0.70563,-1.38562,35.666666666666664,1,3,2.3486,1,2.09125,2.09125,1.38562,8.3,17,0.7,03/04/2003,03/04/2003,0.3,03/04/2003,03/04/2003
3,2025,30288,2025-10-26 13:30:00,119,135,Bayer Leverkusen,Freiburg,FRE,LEV,0,0.2217,0,0.542897,0.542897,-1.924973,28.6,4,3,2.6694000000000004,2,2.46787,2.46787,1.924973,10.77777777777778,7,0.69,03/04/2003,4-2-3-1,0.31,4-2-3-1,03/04/2003
3,2025,30294,2025-10-26 15:30:00,133,125,Stuttgart,Mainz,MAI,STU,0,1.1705,1,1.40956,0.651781,-1.016269,13.22222222222222,4,3,1.5463999999999998,2,1.66805,1.66805,1.016269,10.5,5,0.59,03/04/2003,03/04/2003,0.41,03/04/2003,03/04/2003
3,2025,30296,2025-10-31 19:30:00,121,129,Augsburg,Borussia Dortmund,DOR,AUG,3,0.9021,1,0.588196,0.588196,-0.3813049999999999,9.652173913043478,6,0,1.7331,0,0.969501,0.969501,0.3813049999999999,8.655172413793103,3,0.47,05/04/2001,03/04/2003,0.53,03/04/2003,05/04/2001
3,2025,30299,2025-11-01 14:30:00,280,132,Heidenheim,Eintracht Frankfurt,EIN,HEI,1,1.6469,1,1.22406,1.22406,0.3921779999999999,7.052631578947368,12,1,1.0316,1,0.831882,0.831882,-0.3921779999999999,21.0,2,0.28,04/04/2002,3-4-1-2,0.72,3-4-1-2,04/04/2002
3,2025,30300,2025-11-01 14:30:00,125,123,Mainz,Werder Bremen,WER,MAI,1,0.5960000000000001,1,0.880505,0.880505,-1.021105,10.9375,9,1,2.1866,1,1.90161,1.90161,1.021105,7.90625,7,0.47,03/04/2003,4-2-3-1,0.53,4-2-3-1,03/04/2003
3,2025,30301,2025-11-01 14:30:00,136,133,RB Leipzig,Stuttgart,STU,RBL,0,0.8821,1,1.0701,1.0701,-0.6646099999999999,8.88888888888889,10,3,1.8718,3,1.73471,1.73471,0.6646099999999999,31.8,9,0.42,04/03/2003,3-4-1-2,0.58,3-4-1-2,04/03/2003
3,2025,30302,2025-11-01 14:30:00,288,130,Saint Pauli,Borussia Monchengladbach,BMG,SPA,3,2.8438,4,3.6262,3.6262,2.8218059999999996,23.142857142857142,6,0,0.1048,0,0.804394,0.804394,-2.8218059999999996,15.863636363636363,6,0.56,03/04/2003,03/04/2003,0.44,03/04/2003,03/04/2003
3,2025,30303,2025-11-01 14:30:00,240,135,Union Berlin,Freiburg,FRE,UNI,1,1.2083,0,1.16519,1.16519,-0.18323,9.153846153846152,4,1,1.5017,0,1.34842,1.34842,0.18323,10.62962962962963,4,0.37,03/04/2003,4-2-3-1,0.63,4-2-3-1,03/04/2003
3,2025,30297,2025-11-01 17:30:00,117,119,Bayern Munich,Bayer Leverkusen,LEV,BAY,0,0.211,0,0.382774,0.382774,-1.900176,28.7,5,3,2.6761,3,2.28295,2.28295,1.900176,9.53125,11,0.59,4-2-3-1,05/04/2001,0.41,05/04/2001,4-2-3-1
3,2025,30298,2025-11-02 14:30:00,134,118,Koln,Hamburger SV,HAM,COL,0,0.1644999999999999,1,1.19296,1.19296,-2.6807999999999996,15.933333333333334,4,3,2.7673,4,3.87376,3.87376,2.6807999999999996,14.473684210526317,10,0.48,3-4-1-2,03/04/2003,0.52,03/04/2003,3-4-1-2
3,2025,30304,2025-11-02 16:30:00,131,120,Wolfsburg,Hoffenheim,HOF,WOL,3,1.6327,3,1.74291,1.74291,0.3417399999999999,8.92,6,0,1.1059,2,1.40117,1.40117,-0.3417399999999999,14.0,2,0.48,4-2-3-1,3-5-1-1,0.52,3-5-1-1,4-2-3-1
3,2025,30313,2025-11-07 19:30:00,123,131,Werder Bremen,Wolfsburg,WOL,WER,0,0.6103000000000001,1,0.676326,0.676326,-1.018234,15.625,5,3,2.1487000000000003,2,1.69456,1.69456,1.018234,10.85,8,0.6,4-2-3-1,4-2-3-1,0.4,4-2-3-1,4-2-3-1
3,2025,30305,2025-11-08 14:30:00,119,280,Bayer Leverkusen,Heidenheim,HEI,LEV,0,0.0031,0,0.063377,0.063377,-3.838043,41.5,1,3,2.9938,6,3.90142,3.90142,3.838043,15.133333333333333,10,0.74,03/04/2003,4-3-2-1,0.26,4-3-2-1,03/04/2003
3,2025,30309,2025-11-08 14:30:00,118,129,Hamburger SV,Borussia Dortmund,DOR,HAM,1,2.2237,1,1.42582,1.42582,1.005942,8.448275862068966,9,1,0.5278,1,0.419878,0.419878,-1.005942,14.72222222222222,3,0.45,03/04/2003,03/04/2003,0.55,03/04/2003,03/04/2003
3,2025,30310,2025-11-08 14:30:00,120,136,Hoffenheim,RB Leipzig,RBL,HOF,0,1.101,1,1.56187,1.56187,-0.3616199999999998,11.571428571428571,8,3,1.6347,3,1.92349,1.92349,0.3616199999999998,8.151515151515152,5,0.49,3-5-1-1,04/03/2003,0.51,04/03/2003,3-5-1-1
3,2025,30312,2025-11-08 14:30:00,240,117,Union Berlin,Bayern Munich,BAY,UNI,1,1.5860999999999998,2,1.34246,1.34246,0.31468,13.333333333333334,11,1,1.1133,2,1.02778,1.02778,-0.31468,23.526315789473685,6,0.27,03/05/2002,4-2-3-1,0.74,4-2-3-1,03/05/2002
3,2025,30306,2025-11-08 17:30:00,130,134,Borussia Monchengladbach,Koln,COL,BMG,0,1.1297,1,2.15818,1.4004,0.453895,9.818181818181818,9,3,1.6148,3,2.46206,0.946505,-0.453895,25.785714285714285,11,0.36,05/03/2002,03/05/2002,0.64,03/05/2002,05/03/2002
3,2025,30308,2025-11-09 14:30:00,135,288,Freiburg,Saint Pauli,SPA,FRE,0,0.5124,1,0.640748,0.640748,-1.024832,20.210526315789473,3,3,2.2542,2,1.66558,1.66558,1.024832,12.411764705882351,5,0.6,4-2-3-1,03/04/2003,0.4,03/04/2003,4-2-3-1
3,2025,30311,2025-11-09 16:30:00,133,121,Stuttgart,Augsburg,AUG,STU,0,0.9911,2,1.90345,1.90345,0.21597,13.375,1,3,1.7720000000000002,3,2.44526,1.68748,-0.21597,6.72,12,0.62,4-2-3-1,03/04/2003,0.38,03/04/2003,4-2-3-1
3,2025,30307,2025-11-09 18:30:00,132,125,Eintracht Frankfurt,Mainz,MAI,EIN,0,0.1895,0,0.121469,0.121469,-1.657071,9.571428571428571,3,3,2.669,1,1.77854,1.77854,1.657071,10.857142857142858,5,0.55,4-2-3-1,03/04/2003,0.45,03/04/2003,4-2-3-1
3,2025,30319,2025-11-21 19:30:00,125,120,Mainz,Hoffenheim,HOF,MAI,1,0.5543,1,1.54404,1.54404,-1.3430799999999998,9.210526315789474,18,1,2.2832,1,2.88712,2.88712,1.3430799999999998,10.75,10,0.46,03/04/2003,04/04/2002,0.54,04/04/2002,03/04/2003
3,2025,30314,2025-11-22 14:30:00,121,118,Augsburg,Hamburger SV,HAM,AUG,0,1.2995,0,1.555,1.555,-0.06397,20.90909090909091,4,3,1.4147,1,1.61897,1.61897,0.06397,13.26086956521739,7,0.48,03/04/2003,03/04/2003,0.52,03/04/2003,03/04/2003
3,2025,30315,2025-11-22 14:30:00,117,135,Bayern Munich,Freiburg,FRE,BAY,0,0.1347,2,0.516966,0.516966,-2.621614,14.0,2,3,2.7987,6,3.13858,3.13858,2.621614,9.31578947368421,15,0.72,4-2-3-1,4-2-3-1,0.28,4-2-3-1,4-2-3-1
3,2025,30316,2025-11-22 14:30:00,129,133,Borussia Dortmund,Stuttgart,STU,DOR,1,0.5123,3,1.80942,1.80942,-0.5840400000000001,10.590909090909092,6,1,2.3177,3,3.15124,2.39346,0.5840400000000001,13.090909090909092,11,0.46,03/04/2003,4-2-3-1,0.54,4-2-3-1,03/04/2003
3,2025,30318,2025-11-22 14:30:00,280,130,Heidenheim,Borussia Monchengladbach,BMG,HEI,3,2.8589,3,2.79666,2.03889,1.6756829999999998,16.2,17,0,0.0884,0,0.363207,0.363207,-1.6756829999999998,21.8,4,0.49,4-1-4-1,04/04/2002,0.51,04/04/2002,4-1-4-1
3,2025,30322,2025-11-22 14:30:00,131,119,Wolfsburg,Bayer Leverkusen,LEV,WOL,3,1.0338,3,1.58644,1.58644,-0.4933499999999999,14.125,10,0,1.7184,1,2.07979,2.07979,0.4933499999999999,14.78125,6,0.38,4-2-3-1,03/04/2003,0.62,03/04/2003,4-2-3-1
3,2025,30317,2025-11-22 17:30:00,134,132,Koln,Eintracht Frankfurt,EIN,COL,3,2.1349,4,2.44506,2.44506,1.0558299999999998,20.2,6,0,0.6598,3,1.38923,1.38923,-1.0558299999999998,16.083333333333332,6,0.46,04/03/2003,4-1-4-1,0.54,4-1-4-1,04/03/2003
3,2025,30320,2025-11-23 14:30:00,136,123,RB Leipzig,Werder Bremen,WER,RBL,0,0.3312,0,0.774872,0.774872,-1.653468,15.36842105263158,8,3,2.5254000000000003,2,2.42834,2.42834,1.653468,22.0,15,0.52,04/03/2003,4-2-3-1,0.48,4-2-3-1,04/03/2003
3,2025,30321,2025-11-23 16:30:00,288,240,Saint Pauli,Union Berlin,UNI,SPA,3,1.0745,1,0.398431,0.398431,-0.170286,18.6875,1,0,1.4537,0,0.568717,0.568717,0.170286,10.192307692307692,9,0.59,03/05/2002,03/04/2003,0.41,03/04/2003,03/05/2002
3,2025,30325,2025-11-28 19:30:00,130,136,Borussia Monchengladbach,RB Leipzig,RBL,BMG,1,1.9668,0,1.09232,1.09232,0.703437,11.19047619047619,8,1,0.7044,0,0.388883,0.388883,-0.703437,29.0,4,0.41,04/04/2002,04/03/2003,0.59,04/03/2003,04/04/2002
3,2025,30324,2025-11-29 14:30:00,117,288,Bayern Munich,Saint Pauli,SPA,BAY,0,0.3145,1,0.74073,0.74073,-1.7986899999999997,47.09090909090909,3,3,2.5492,3,2.53942,2.53942,1.7986899999999997,9.8,15,0.81,4-2-3-1,05/04/2001,0.2,05/04/2001,4-2-3-1
3,2025,30329,2025-11-29 14:30:00,120,121,Hoffenheim,Augsburg,AUG,HOF,0,0.5428,0,0.655496,0.655496,-1.140624,16.94736842105263,5,3,2.245,3,1.79612,1.79612,1.140624,6.896551724137931,11,0.6,04/04/2002,03/04/2003,0.4,03/04/2003,04/04/2002
3,2025,30330,2025-11-29 14:30:00,240,280,Union Berlin,Heidenheim,HEI,UNI,3,0.9129,2,0.522102,0.522102,-0.420821,9.210526315789474,5,0,1.7388,1,0.942923,0.942923,0.420821,13.142857142857142,6,0.43,03/04/2003,03/04/2003,0.57,03/04/2003,03/04/2003
3,2025,30331,2025-11-29 14:30:00,123,134,Werder Bremen,Koln,COL,WER,1,1.0934,1,1.1848,1.1848,-0.3518799999999999,12.26086956521739,4,1,1.631,1,1.53668,1.53668,0.3518799999999999,19.625,7,0.49,4-2-3-1,03/04/2003,0.51,03/04/2003,4-2-3-1
3,2025,30323,2025-11-29 17:30:00,119,129,Bayer Leverkusen,Borussia Dortmund,DOR,LEV,3,1.4054000000000002,2,1.1562,1.1562,0.0733299999999999,18.666666666666668,3,0,1.2893,1,1.08287,1.08287,-0.0733299999999999,21.444444444444443,6,0.63,03/04/2003,03/04/2003,0.37,03/04/2003,03/04/2003
3,2025,30328,2025-11-30 14:30:00,118,133,Hamburger SV,Stuttgart,STU,HAM,0,1.2557,1,1.10868,1.10868,-0.1048899999999999,5.615384615384615,5,3,1.4315,2,1.21357,1.21357,0.1048899999999999,13.61904761904762,4,0.34,03/04/2003,03/04/2003,0.66,03/04/2003,03/04/2003
3,2025,30326,2025-11-30 16:30:00,132,131,Eintracht Frankfurt,Wolfsburg,WOL,EIN,1,1.2986,1,1.60645,1.60645,0.7037129999999999,17.6,5,1,1.424,1,1.66051,0.902737,-0.7037129999999999,15.2,14,0.54,4-2-3-1,4-2-3-1,0.46,4-2-3-1,4-2-3-1
3,2025,30327,2025-11-30 18:30:00,135,125,Freiburg,Mainz,MAI,FRE,0,0.0014,0,0.0500621,0.0500621,-4.1067079,23.473684210526315,3,3,2.9972,4,4.15677,4.15677,4.1067079,4.8076923076923075,16,0.75,4-4-1-1,03/04/2003,0.25,03/04/2003,4-4-1-1
3,2025,30339,2025-12-05 19:30:00,125,130,Mainz,Borussia Monchengladbach,BMG,MAI,3,1.9901,1,1.90297,1.90297,0.80966,19.375,5,0,0.7655000000000001,0,1.09331,1.09331,-0.80966,8.5,10,0.55,03/05/2002,03/04/2003,0.45,03/04/2003,03/05/2002
3,2025,30332,2025-12-06 14:30:00,133,117,Stuttgart,Bayern Munich,BAY,STU,3,2.9165,5,4.07867,3.32089,2.591577,12.947368421052632,13,0,0.0548,0,0.729313,0.729313,-2.591577,24.333333333333332,6,0.41,4-2-3-1,4-2-3-1,0.59,4-2-3-1,4-2-3-1
3,2025,30333,2025-12-06 14:30:00,131,240,Wolfsburg,Union Berlin,UNI,WOL,0,2.2249,1,2.01932,1.26154,0.3316040000000001,12.61111111111111,11,3,0.5437000000000001,3,0.929936,0.929936,-0.3316040000000001,13.882352941176473,2,0.43,4-2-3-1,05/03/2002,0.57,05/03/2002,4-2-3-1
3,2025,30334,2025-12-06 14:30:00,121,119,Augsburg,Bayer Leverkusen,LEV,AUG,0,0.9011,0,1.41889,1.41889,-0.7221300000000002,10.36842105263158,13,3,1.8827,2,2.14102,2.14102,0.7221300000000002,29.46153846153846,6,0.32,03/04/2003,03/04/2003,0.68,03/04/2003,03/04/2003
3,2025,30336,2025-12-06 14:30:00,134,288,Koln,Saint Pauli,SPA,COL,1,0.1052,1,0.143945,0.143945,-1.760145,33.083333333333336,2,1,2.8178,1,1.90409,1.90409,1.760145,20.727272727272727,1,0.58,03/04/2003,05/04/2001,0.42,05/04/2001,03/04/2003
3,2025,30338,2025-12-06 14:30:00,280,135,Heidenheim,Freiburg,FRE,HEI,0,0.303,1,0.800321,0.800321,-1.865599,8.705882352941176,9,3,2.5746,2,2.66592,2.66592,1.865599,18.214285714285715,10,0.38,3-1-4-2,4-2-3-1,0.62,4-2-3-1,3-1-4-2
3,2025,30340,2025-12-06 17:30:00,136,132,RB Leipzig,Eintracht Frankfurt,EIN,RBL,0,0.0298,0,0.473289,0.473289,-2.410761,7.914285714285715,7,3,2.95,6,3.64182,2.88405,2.410761,13.75,7,0.52,04/03/2003,03/04/2003,0.48,03/04/2003,04/03/2003
3,2025,30337,2025-12-07 14:30:00,118,123,Hamburger SV,Werder Bremen,WER,HAM,0,1.0477,2,1.17349,1.17349,-0.40364,10.6,3,3,1.6753,3,1.57713,1.57713,0.40364,10.904761904761903,8,0.54,03/04/2003,4-2-3-1,0.46,4-2-3-1,03/04/2003
3,2025,30335,2025-12-07 16:30:00,129,120,Borussia Dortmund,Hoffenheim,HOF,DOR,0,1.6403,0,1.42364,1.42364,0.32217,8.428571428571429,4,3,1.0451,2,1.10147,1.10147,-0.32217,17.05263157894737,7,0.43,03/04/2003,04/04/2002,0.57,04/04/2002,03/04/2003
3,2025,30348,2025-12-12 19:30:00,240,136,Union Berlin,RB Leipzig,RBL,UNI,0,0.5551,1,0.495677,0.495677,-0.980923,8.555555555555555,0,3,2.1982,3,1.4766,1.4766,0.980923,16.636363636363637,6,0.37,03/04/2003,04/03/2003,0.64,04/03/2003,03/04/2003
3,2025,30343,2025-12-13 14:30:00,130,131,Borussia Monchengladbach,Wolfsburg,WOL,BMG,3,2.7025,3,2.72142,2.72142,2.1010020000000003,12.807692307692308,3,0,0.1996,1,0.620418,0.620418,-2.1010020000000003,18.466666666666665,6,0.58,03/04/2003,4-2-3-1,0.42,4-2-3-1,03/04/2003
3,2025,30344,2025-12-13 14:30:00,132,121,Eintracht Frankfurt,Augsburg,AUG,EIN,0,0.6605,0,0.655733,0.655733,-0.864507,26.545454545454547,8,3,2.0864,1,1.52024,1.52024,0.864507,9.178571428571429,4,0.51,4-2-3-1,03/04/2003,0.49,03/04/2003,4-2-3-1
3,2025,30346,2025-12-13 14:30:00,120,118,Hoffenheim,Hamburger SV,HAM,HOF,0,0.6091,1,1.40522,0.647439,-1.840621,19.625,4,3,2.1811,4,2.48806,2.48806,1.840621,6.5,13,0.59,04/04/2002,03/04/2003,0.41,03/04/2003,04/04/2002
3,2025,30347,2025-12-13 14:30:00,288,280,Saint Pauli,Heidenheim,HEI,SPA,0,2.0893,1,1.8944,1.8944,0.8940300000000001,8.294117647058824,14,3,0.6748000000000001,2,1.00037,1.00037,-0.8940300000000001,58.4,8,0.36,03/04/2003,03/04/2003,0.64,03/04/2003,03/04/2003
3,2025,30341,2025-12-13 17:30:00,119,134,Bayer Leverkusen,Koln,COL,LEV,0,0.2469,0,0.436565,0.436565,-1.858435,24.90909090909091,4,3,2.6169,2,2.295,2.295,1.858435,11.65,5,0.61,03/04/2003,03/04/2003,0.39,03/04/2003,03/04/2003
3,2025,30345,2025-12-14 14:30:00,135,129,Freiburg,Borussia Dortmund,DOR,FRE,1,1.7021000000000002,1,1.47427,1.47427,0.36806,25.6,5,1,1.0289,1,1.10621,1.10621,-0.36806,9.363636363636363,8,0.57,4-2-3-1,03/04/2003,0.43,03/04/2003,4-2-3-1
3,2025,30342,2025-12-14 16:30:00,117,125,Bayern Munich,Mainz,MAI,BAY,1,0.0269,2,0.803171,0.803171,-3.1186190000000003,44.45454545454545,2,1,2.9560999999999997,2,4.67956,3.92179,3.1186190000000003,6.416666666666667,12,0.85,4-2-3-1,05/04/2001,0.15,05/04/2001,4-2-3-1
3,2025,30349,2025-12-14 18:30:00,123,133,Werder Bremen,Stuttgart,STU,WER,3,2.3605,4,2.05209,2.05209,1.444192,6.862068965517241,13,0,0.4524999999999999,0,0.607898,0.607898,-1.444192,14.095238095238097,8,0.37,4-2-3-1,03/04/2003,0.63,03/04/2003,4-2-3-1
3,2025,30351,2025-12-19 19:30:00,129,130,Borussia Dortmund,Borussia Monchengladbach,BMG,DOR,0,0.2744,0,0.221237,0.221237,-1.432703,11.666666666666666,11,3,2.5568,2,1.65394,1.65394,1.432703,10.423076923076923,13,0.57,03/04/2003,03/04/2003,0.43,03/04/2003,03/04/2003
3,2025,30350,2025-12-20 14:30:00,121,123,Augsburg,Werder Bremen,WER,AUG,1,0.8624,0,0.90686,0.90686,-0.58725,8.37037037037037,7,1,1.8515,0,1.49411,1.49411,0.58725,21.636363636363637,4,0.53,03/04/2003,03/05/2002,0.47,03/05/2002,03/04/2003
3,2025,30352,2025-12-20 14:30:00,134,240,Koln,Union Berlin,UNI,COL,3,2.05,1,1.4739,1.4739,0.796798,33.18181818181818,3,0,0.6924999999999999,0,0.677102,0.677102,-0.796798,13.846153846153848,5,0.62,4-2-3-1,03/04/2003,0.38,03/04/2003,4-2-3-1
3,2025,30353,2025-12-20 14:30:00,118,132,Hamburger SV,Eintracht Frankfurt,EIN,HAM,1,1.294,1,1.09137,1.09137,-0.0063200000000001,9.833333333333334,8,1,1.3564000000000005,1,1.09769,1.09769,0.0063200000000001,13.565217391304348,5,0.41,04/03/2003,03/04/2003,0.59,03/04/2003,04/03/2003
3,2025,30357,2025-12-20 14:30:00,133,120,Stuttgart,Hoffenheim,HOF,STU,1,0.2442,0,0.154175,0.154175,-1.306985,8.333333333333334,6,1,2.5815,0,1.46116,1.46116,1.306985,8.652173913043478,1,0.47,4-2-3-1,4-2-2-2,0.53,4-2-2-2,4-2-3-1
3,2025,30358,2025-12-20 14:30:00,131,135,Wolfsburg,Freiburg,FRE,WOL,3,2.3678,4,2.65964,1.90186,0.5960300000000001,19.733333333333334,7,0,0.4559,3,1.30583,1.30583,-0.5960300000000001,11.210526315789474,7,0.56,4-2-3-1,4-2-3-1,0.44,4-2-3-1,4-2-3-1
3,2025,30356,2025-12-20 17:30:00,136,119,RB Leipzig,Bayer Leverkusen,LEV,RBL,3,1.8913,3,2.70478,2.70478,0.76549,18.066666666666663,10,0,0.8995,1,1.93929,1.93929,-0.76549,16.82608695652174,7,0.44,04/03/2003,03/04/2003,0.57,03/04/2003,04/03/2003
3,2025,30355,2025-12-21 14:30:00,125,288,Mainz,Saint Pauli,SPA,MAI,1,0.2102,0,0.227249,0.227249,-1.646431,17.53846153846154,3,1,2.6563999999999997,0,1.87368,1.87368,1.646431,15.384615384615383,4,0.53,05/03/2002,3-4-1-2,0.47,3-4-1-2,05/03/2002
3,2025,30354,2025-12-21 16:30:00,280,117,Heidenheim,Bayern Munich,BAY,HEI,3,2.52,4,3.36795,3.36795,1.88037,11.5,16,0,0.3459,0,1.48758,1.48758,-1.88037,44.3,6,0.26,05/03/2002,4-2-3-1,0.74,4-2-3-1,05/03/2002
3,2025,30362,2026-01-09 19:30:00,132,129,Eintracht Frankfurt,Borussia Dortmund,DOR,EIN,1,1.8264,3,2.29827,2.29827,1.391782,11.941176470588236,9,1,0.9414,3,1.66426,0.906488,-1.391782,12.636363636363637,6,0.4,03/04/2003,03/04/2003,0.6,03/04/2003,03/04/2003
3,2025,30363,2026-01-10 14:30:00,135,118,Freiburg,Hamburger SV,HAM,FRE,0,0.2006,1,0.850812,0.850812,-1.326588,29.555555555555557,2,3,2.7062,2,2.93517,2.1774,1.326588,9.272727272727272,6,0.6,4-2-3-1,03/04/2003,0.4,03/04/2003,4-2-3-1
3,2025,30364,2026-01-10 14:30:00,280,134,Heidenheim,Koln,COL,HEI,1,1.7866000000000002,2,2.75624,2.75624,0.60989,36.125,7,1,0.9955,2,2.14635,2.14635,-0.60989,12.9375,2,0.55,4-3-2-1,03/04/2003,0.45,03/04/2003,4-3-2-1
